xyzDMxyzCountry,xyzDMxyzRequestYear,xyzDPxyzsp_pop_totl,xyzDPxyzny_gnp_pcap_cd,xyzDPxyzny_gdp_mktp_kd_zg
GNB,2003,1.315653,360,-.2859311
GNB,2004,1.347009,410,1.171892
GNB,2005,1.379713,470,6.559771
GNB,2006,1.414091,470,2.666505
GNB,2007,1.450572,490,2.559826
GNB,2008,1.488431,540,4.524575
GNB,2009,1.527196,590,2.447951
GNB,2010,1.56722,620,5.605363
GNB,2011,1.609017,660,8.085042
GNB,2012,1.652717,630,-1.71287
GNB,2013,1.697753,660,3.256072
GNB,2014,1.743309,660,.9645258
GNB,2015,1.788919,670,6.134089
GNB,2016,1.834552,670,5.306596
GNB,2017,1.879826,710,4.788991
GNB,2018,1.924955,750,3.761454
GNB,2019,1.970457,820,4.500093
GNB,2020,2.015828,790,1.5
GNB,2021,2.060721,830,6.399952
GNB,2022,2.105566,870,4.19999
GNB,2023,2.150842,900,4.248282
GNQ,1960,.267351,,
GNQ,1961,.272264,,
GNQ,1962,.27749,,
GNQ,1963,.283018,,
GNQ,1964,.288852,,
GNQ,1965,.29501,,
GNQ,1966,.301517,,
GNQ,1967,.308374,,
GNQ,1968,.315325,,
GNQ,1969,.318846,,
GNQ,1970,.316955,,
GNQ,1971,.311952,,
GNQ,1972,.305362,,
GNQ,1973,.29805,,
GNQ,1974,.290558,,
GNQ,1975,.283262,,
GNQ,1976,.276,,
GNQ,1977,.271377,,
GNQ,1978,.270866,,
GNQ,1979,.273925,,
GNQ,1980,.282509,,
GNQ,1981,.29695,,5.769421
GNQ,1982,.315741,110,2.201676
GNQ,1983,.336744,120,5.004387
GNQ,1984,.357995,120,1.011382
GNQ,1985,.378379,140,12.90518
GNQ,1986,.397276,150,-2.330556
GNQ,1987,.414769,190,4.436738
GNQ,1988,.431587,230,2.655262
GNQ,1989,.44842,210,-1.229178
GNQ,1990,.465549,240,-1.758564
GNQ,1991,.483142,240,-1.022239
GNQ,1992,.501334,340,34.74532
GNQ,1993,.520236,330,11.03321
GNQ,1994,.539992,240,16.66883
GNQ,1995,.56074,220,17.48626
GNQ,1996,.582573,320,66.57999
GNQ,1997,.60557,770,149.973
GNQ,1998,.629734,620,23.77448
GNQ,1999,.655029,720,25.66401
GNQ,2000,.684977,680,18.21378
GNQ,2001,.71927,790,63.37988
GNQ,2002,.754115,1110,19.46283
GNQ,2003,.789681,1040,13.95525
GNQ,2004,.826355,1490,37.99873
GNQ,2005,.864726,3370,16.7487
GNQ,2006,.905418,7020,7.704917
GNQ,2007,.948814,10040,15.28211
GNQ,2008,.994971,12330,17.79911
GNQ,2009,1.043686,10830,1.343356
GNQ,2010,1.094524,8600,-8.924176
GNQ,2011,1.144588,9950,6.523923
GNQ,2012,1.193636,11980,8.312872
GNQ,2013,1.243941,12140,-4.133199
GNQ,2014,1.295183,11460,.4150663
GNQ,2015,1.346973,9410,-9.110042
GNQ,2016,1.398927,7180,-8.816418
GNQ,2017,1.450694,5660,-5.667509
GNQ,2018,1.502091,5860,-6.236544
GNQ,2019,1.553031,5520,-5.481825
GNQ,2020,1.596049,5150,-4.791081
GNQ,2021,1.634466,5180,.86027
GNQ,2022,1.674908,4870,3.716011
GNQ,2023,1.714671,5240,-5.691584
GRC,1960,8.331725,,
GRC,1961,8.39805,,13.20384
GRC,1962,8.448233,650,.3648106
GRC,1963,8.479625,740,11.84487
GRC,1964,8.510429,820,9.409678
GRC,1965,8.550333,920,10.76801
GRC,1966,8.613651,1020,6.494502
GRC,1967,8.684088,1110,5.669486
GRC,1968,8.740765,1230,7.203719
GRC,1969,8.772764,1380,11.56367
GRC,1970,8.792806,1540,8.930581
GRC,1971,8.831036,1720,7.841177
GRC,1972,8.888628,2000,10.16015
GRC,1973,8.929086,2490,8.092379
GRC,1974,8.962022,2850,-6.438241
GRC,1975,9.046541,3480,6.366809
GRC,1976,9.18815,3750,6.851898
GRC,1977,9.308479,3940,2.941002
GRC,1978,9.429959,4600,7.246863
GRC,1979,9.548258,5650,3.28208
GRC,1980,9.642505,6500,.6771315
GRC,1981,9.72935,6370,-1.553722
GRC,1982,9.789513,5910,-1.132647
GRC,1983,9.846627,5280,-1.078623
GRC,1984,9.895801,5140,2.01058
GRC,1985,9.9343,5010,2.509557
GRC,1986,9.967213,5360,.5176604
GRC,1987,10.000595,6130,-2.258863
GRC,1988,10.036983,7590,4.287861
GRC,1989,10.089498,8310,3.8
GRC,1990,10.196792,8970,0
GRC,1991,10.319927,9850,3.1
GRC,1992,10.399061,11200,.6999999
GRC,1993,10.460415,11140,-1.6
GRC,1994,10.512922,11610,2
GRC,1995,10.562153,12410,2.09972
GRC,1996,10.6088,13430,2.862129
GRC,1997,10.661259,14100,4.484199
GRC,1998,10.720509,13810,3.894905
GRC,1999,10.761698,13380,3.072597
GRC,2000,10.805808,13350,3.91977
GRC,2001,10.862132,13080,4.131612
GRC,2002,10.902022,13190,3.922872
GRC,2003,10.92807,15740,5.794532
GRC,2004,10.955141,19640,5.060993
GRC,2005,10.987314,22800,.599142
GRC,2006,11.020362,24570,5.652433
GRC,2007,11.048473,26370,3.273747
GRC,2008,11.077841,28710,-.3351725
GRC,2009,11.107017,29420,-4.300734
GRC,2010,11.121341,27610,-5.477808
GRC,2011,11.104899,24560,-10.14931
GRC,2012,11.045011,23180,-7.086697
GRC,2013,10.965211,22430,-2.515997
GRC,2014,10.892413,22010,.4756959
GRC,2015,10.820883,20190,-.1960876
GRC,2016,10.775971,18640,-.4871733
GRC,2017,10.754679,17960,1.092149
GRC,2018,10.732882,19080,1.668429
GRC,2019,10.721582,19690,1.87949
GRC,2020,10.698599,17920,-9.316436
GRC,2021,10.569207,20010,8.379944
GRC,2022,10.426919,21810,5.557287
GRC,2023,10.361295,22580,2.011521
GRD,1960,.093772,,
GRD,1961,.095096,,
GRD,1962,.096052,,
GRD,1963,.096882,,
GRD,1964,.097613,,
GRD,1965,.098226,,
GRD,1966,.098692,,
GRD,1967,.098977,,
GRD,1968,.099056,,
GRD,1969,.098975,,
GRD,1970,.098794,,
GRD,1971,.098535,,
GRD,1972,.098225,,
GRD,1973,.097886,,
GRD,1974,.097528,,
GRD,1975,.097165,,
GRD,1976,.096781,,
GRD,1977,.096329,,
GRD,1978,.095811,,5.341402
GRD,1979,.095242,1070,5.602084
GRD,1980,.094838,1220,-.534784
GRD,1981,.095222,1250,1.534188
GRD,1982,.096534,1260,4.124262
GRD,1983,.098177,1250,3.632575
GRD,1984,.099618,1320,3.568465
GRD,1985,.100576,1490,5.979708
GRD,1986,.100893,1770,7.194274
GRD,1987,.100599,2170,9.097425
GRD,1988,.099877,2450,2.966792
GRD,1989,.099224,2610,3.767731
GRD,1990,.099047,2760,4.012612
GRD,1991,.099758,2940,1.385546
GRD,1992,.10104,3020,-.8511488
GRD,1993,.102173,3000,-1.958816
GRD,1994,.103174,3090,1.693556
GRD,1995,.10406,3190,2.129475
GRD,1996,.104846,3370,4.438235
GRD,1997,.105549,3520,5.015495
GRD,1998,.1062,3830,11.7535
GRD,1999,.106823,4140,6.898363
GRD,2000,.107432,4410,4.887952
GRD,2001,.107936,4310,-2.0239
GRD,2002,.108231,4460,3.437324
GRD,2003,.10874,5060,9.463973
GRD,2004,.109516,5100,-.6474503
GRD,2005,.110254,6310,13.27619
GRD,2006,.110988,6080,-3.995328
GRD,2007,.111725,6430,6.123451
GRD,2008,.112478,6810,.9475426
GRD,2009,.113249,6270,-6.613281
GRD,2010,.114039,6470,-.5111462
GRD,2011,.114918,6560,.7647735
GRD,2012,.115912,6520,-1.154838
GRD,2013,.116945,6840,2.351098
GRD,2014,.117972,6940,7.342124
GRD,2015,.11898,7140,6.445223
GRD,2016,.119966,7680,3.739604
GRD,2017,.120921,8020,4.438676
GRD,2018,.121838,8750,4.36144
GRD,2019,.122724,8880,.6765118
GRD,2020,.123663,7890,-13.75662
GRD,2021,.12461,8320,4.687478
GRD,2022,.125438,9350,7.320741
GRD,2023,.126183,9800,4.809287
GRL,1960,.0325,,
GRL,1961,.0337,,
GRL,1962,.035,,
GRL,1963,.0364,,
GRL,1964,.0376,,
GRL,1965,.0392,,
GRL,1966,.0405,,
GRL,1967,.0419,,
GRL,1968,.0434,,
GRL,1969,.0449,,
GRL,1970,.0464,,
GRL,1971,.0472,,13.06085
GRL,1972,.0483,1890,6.177274
GRL,1973,.049,2440,6.806009
GRL,1974,.0495,3130,5.706254
GRL,1975,.0496,3800,.6462401
GRL,1976,.0497,4330,5.959208
GRL,1977,.0494,5140,8.822315
GRL,1978,.0492,6160,6.016717
GRL,1979,.0496,7550,4.860598
GRL,1980,.0502,9270,8.676006
GRL,1981,.051,9100,.6652796
GRL,1982,.0515,8020,-4.419661
GRL,1983,.0521,7270,3.457217
GRL,1984,.0527,6740,-5.179615
GRL,1985,.0532,7060,3.656388
GRL,1986,.0535,8540,7.097323
GRL,1987,.0541,11470,5.515872
GRL,1988,.0548,15170,5.603611
GRL,1989,.0553,16970,6.659545
GRL,1990,.0556,15690,-11.71953
GRL,1991,.0555,16510,-.1134646
GRL,1992,.0553,17440,-5.1117
GRL,1993,.0552,16600,-5.027933
GRL,1994,.0555,17830,5.92437
GRL,1995,.0558,19470,3.728678
GRL,1996,.0559,20780,1.529637
GRL,1997,.056,20540,1.468926
GRL,1998,.0561,20440,7.757982
GRL,1999,.0561,19740,1.377884
GRL,2000,.0562,20290,7.101597
GRL,2001,.05635,19390,1.269035
GRL,2002,.056609,18760,-.9711773
GRL,2003,.056765,20440,4.430046
GRL,2004,.056911,25730,6.906583
GRL,2005,.056935,30920,4.987492
GRL,2006,.056774,30240,5.555695
GRL,2007,.056555,34800,2.352438
GRL,2008,.056328,,6.166133
GRL,2009,.056323,,.8659523
GRL,2010,.056905,,1.735825
GRL,2011,.05689,,-.4965194
GRL,2012,.05681,,1.394193
GRL,2013,.056483,,-1.298281
GRL,2014,.056295,,4.742136
GRL,2015,.056114,,-2.529318
GRL,2016,.056186,,4.681954
GRL,2017,.056172,,.0527282
GRL,2018,.056023,,.6230654
GRL,2019,.056225,,2.832178
GRL,2020,.056367,,.1876088
GRL,2021,.056653,,1.29021
GRL,2022,.056661,,
GRL,2023,.056865,,
GTM,1960,4.12888,,
GTM,1961,4.251911,,4.298518
GTM,1962,4.378604,260,3.536501
GTM,1963,4.508444,280,9.541044
GTM,1964,4.640795,280,4.632992
GTM,1965,4.774984,290,4.361769
GTM,1966,4.91079,290,5.512104
GTM,1967,5.047435,290,4.112175
GTM,1968,5.184095,310,8.766035
GTM,1969,5.3201,330,4.736909
GTM,1970,5.455197,350,5.707884
GTM,1971,5.589563,360,5.583755
GTM,1972,5.723759,390,7.333052
GTM,1973,5.858466,450,6.782835
GTM,1974,5.9943,540,6.37503
GTM,1975,6.131151,610,1.949991
GTM,1976,6.269983,690,7.387266
GTM,1977,6.412667,800,7.809221
GTM,1978,6.561919,920,4.99669
GTM,1979,6.720582,1080,4.713456
GTM,1980,6.890346,1210,3.759978
GTM,1981,7.071186,1240,.6468586
GTM,1982,7.262658,1170,-3.530089
GTM,1983,7.462585,1110,-2.572091
GTM,1984,7.669863,1130,.4966978
GTM,1985,7.884034,1160,-.6093389
GTM,1986,8.104921,1070,.1430496
GTM,1987,8.332446,1020,3.543983
GTM,1988,8.566331,980,3.892387
GTM,1989,8.805995,980,3.94259
GTM,1990,9.050115,930,3.102563
GTM,1991,9.296814,970,3.658249
GTM,1992,9.544055,1030,4.838339
GTM,1993,9.790619,1140,3.927132
GTM,1994,10.037522,1230,4.033741
GTM,1995,10.286786,1360,4.948547
GTM,1996,10.536942,1440,2.95778
GTM,1997,10.788362,1530,4.36409
GTM,1998,11.046215,1610,4.993528
GTM,1999,11.311078,1650,3.847062
GTM,2000,11.589761,1670,3.608869
GTM,2001,11.871565,1600,2.332575
GTM,2002,12.147518,1600,3.839287
GTM,2003,12.415334,1670,2.560378
GTM,2004,12.682108,1850,3.137917
GTM,2005,12.948292,2000,3.276027
GTM,2006,13.21333,2150,5.351398
GTM,2007,13.477017,2370,6.337718
GTM,2008,13.739299,2610,3.293524
GTM,2009,14.00019,2650,.4768981
GTM,2010,14.259687,2730,2.884176
GTM,2011,14.521515,2910,4.163907
GTM,2012,14.781942,3160,2.974709
GTM,2013,15.043981,3380,3.694819
GTM,2014,15.306316,3550,4.443977
GTM,2015,15.567419,3700,4.092171
GTM,2016,15.82769,3870,2.677803
GTM,2017,16.087418,4100,3.079851
GTM,2018,16.34695,4400,3.406873
GTM,2019,16.604026,4620,4.017898
GTM,2020,16.858333,4490,-1.791858
GTM,2021,17.109746,4930,8.002408
GTM,2022,17.357886,5340,4.118004
GTM,2023,17.602431,5580,3.484485
GUM,1960,.072374,,
GUM,1961,.073873,,
GUM,1962,.075412,,
GUM,1963,.076996,,
GUM,1964,.078621,,
GUM,1965,.080255,,
GUM,1966,.081879,,
GUM,1967,.08348,,
GUM,1968,.085046,,
GUM,1969,.086534,,
GUM,1970,.0883,,
GUM,1971,.090505,,
GUM,1972,.092815,,
GUM,1973,.0951,,
GUM,1974,.097329,,
GUM,1975,.099478,,
GUM,1976,.10159,,
GUM,1977,.103676,,
GUM,1978,.10571,,
GUM,1979,.10779,,
GUM,1980,.110286,,
GUM,1981,.113221,,
GUM,1982,.116189,,
GUM,1983,.119067,,
GUM,1984,.121885,,
GUM,1985,.124675,,
GUM,1986,.127462,,
GUM,1987,.130259,,
GUM,1988,.133079,,
GUM,1989,.135759,,
GUM,1990,.138263,,
GUM,1991,.140739,,
GUM,1992,.143173,,
GUM,1993,.145541,,
GUM,1994,.147843,,
GUM,1995,.150094,,
GUM,1996,.152261,,
GUM,1997,.15433,,
GUM,1998,.156357,,
GUM,1999,.158395,,
GUM,2000,.160188,,
GUM,2001,.161524,,
GUM,2002,.162563,,
GUM,2003,.163385,,.8793141
GUM,2004,.164004,,6.49379
GUM,2005,.16443,,3.642316
GUM,2006,.164675,,-3.652517
GUM,2007,.164763,,.7172131
GUM,2008,.164725,,2.034588
GUM,2009,.16458,,.438684
GUM,2010,.164905,,2.263252
GUM,2011,.165649,,.0776548
GUM,2012,.166392,,2.133851
GUM,2013,.167054,,1.690408
GUM,2014,.167543,,1.793052
GUM,2015,.167978,,.8256881
GUM,2016,.168346,,.1819836
GUM,2017,.168606,,.8900999
GUM,2018,.168678,,-.8282319
GUM,2019,.168624,,2.523602
GUM,2020,.169231,,-10.51886
GUM,2021,.170534,,2.058183
GUM,2022,.171774,,5.099864
GUM,2023,.172952,,
GUY,1960,.57199,,
GUY,1961,.588597,,4.689524
GUY,1962,.604833,280,1.104926
GUY,1963,.620703,250,-12.27866
GUY,1964,.635957,280,11.36028
GUY,1965,.650207,310,10.54102
GUY,1966,.663241,320,5.233274
GUY,1967,.675064,340,4.313622
GUY,1968,.685887,330,1.024828
GUY,1969,.695919,350,6.994387
GUY,1970,.705261,360,4.255457
GUY,1971,.713904,380,3.112851
GUY,1972,.721994,390,-3.317671
GUY,1973,.729865,430,1.244719
GUY,1974,.737701,540,7.70284
GUY,1975,.74559,680,8.483022
GUY,1976,.753553,670,1.536913
GUY,1977,.761378,610,-2.63868
GUY,1978,.768609,620,-1.806189
GUY,1979,.774482,670,-1.835696
GUY,1980,.778176,760,1.73389
GUY,1981,.779686,740,1.496166
GUY,1982,.779639,590,-13.19013
GUY,1983,.778372,510,-6.792387
GUY,1984,.776007,470,-5.028738
GUY,1985,.772671,500,2.399668
GUY,1986,.768508,520,-.9006022
GUY,1987,.763706,450,.8993966
GUY,1988,.75845,460,-3.693533
GUY,1989,.752897,360,-4.916667
GUY,1990,.747116,390,-3.067485
GUY,1991,.744096,330,6.057866
GUY,1992,.744998,390,7.757886
GUY,1993,.747189,470,8.175105
GUY,1994,.749546,570,8.532423
GUY,1995,.751689,680,5.031446
GUY,1996,.753571,840,7.955518
GUY,1997,.755211,890,6.180665
GUY,1998,.756697,870,-1.679104
GUY,1999,.758014,850,2.960152
GUY,2000,.759051,870,-1.363804
GUY,2001,.759809,870,2.279522
GUY,2002,.760323,870,1.132627
GUY,2003,.760562,920,-.6322254
GUY,2004,.760424,1010,1.563352
GUY,2005,.759709,1070,-1.950958
GUY,2006,.758367,1450,5.12961
GUY,2007,.756521,2250,7.191236
GUY,2008,.75415,3820,1.755224
GUY,2009,.751258,4160,3.611508
GUY,2010,.747932,4520,4.138442
GUY,2011,.74423,4870,5.196251
GUY,2012,.743966,5360,5.27633
GUY,2013,.74742,5630,3.653384
GUY,2014,.751115,5660,1.686494
GUY,2015,.755031,5560,.6874046
GUY,2016,.759087,5690,3.807456
GUY,2017,.763252,6000,3.734492
GUY,2018,.785514,6240,4.440913
GUY,2019,.798753,6500,5.35284
GUY,2020,.797202,8110,43.47965
GUY,2021,.804567,9340,20.00753
GUY,2022,.808726,14920,63.43987
GUY,2023,.813834,20360,33.01688
HIC,1960,907.91241,,
HIC,1961,919.10755,,4.470067
HIC,1962,930.53668,1674.364,5.606055
HIC,1963,941.87989,1780.934,5.053301
HIC,1964,953.21572,1924.736,6.379634
HIC,1965,964.26169,2094.749,5.519608
HIC,1966,974.15753,2275.209,5.52162
HIC,1967,983.69002,2408.949,3.820772
HIC,1968,993.13323,2583.885,5.894641
HIC,1969,1002.6913,2796.85,5.616816
HIC,1970,1012.1869,2398.811,3.019044
HIC,1971,1023.3316,2624.777,3.97115
HIC,1972,1033.1986,3019.891,5.541985
HIC,1973,1042.7696,3696.279,6.322802
HIC,1974,1052.1892,4334.355,1.153831
HIC,1975,1061.393,4857.593,-.1999182
HIC,1976,1070.1868,5167.372,5.004564
HIC,1977,1078.8944,5543.158,3.904252
HIC,1978,1087.645,6321.275,4.173599
HIC,1979,1096.6815,7582.578,4.101174
HIC,1980,1105.4927,8761.104,1.293331
HIC,1981,1114.1895,9128.814,1.930518
HIC,1982,1122.3863,8683.944,-.2502836
HIC,1983,1130.0281,8328.648,2.802192
HIC,1984,1137.5036,8640.493,4.680989
HIC,1985,1145.0566,9035.314,3.540371
HIC,1986,1152.7405,10154.86,3.276278
HIC,1987,1160.564,12143.27,3.514576
HIC,1988,1168.5101,14761.61,4.710655
HIC,1989,1176.7639,15582.72,3.87001
HIC,1990,1184.2037,16323.94,2.682735
HIC,1991,1192.9174,16959,.9028655
HIC,1992,1201.5715,18321.65,1.508097
HIC,1993,1209.5744,18752.65,1.055537
HIC,1994,1217.0165,19651.85,2.882691
HIC,1995,1224.1005,20969.44,2.710136
HIC,1996,1231.091,21988.63,2.896409
HIC,1997,1237.9138,22151.13,3.477612
HIC,1998,1244.5476,21286.75,2.733437
HIC,1999,1250.8819,21504.17,3.524729
HIC,2000,1256.9264,22426.46,4.259076
HIC,2001,1262.8755,22456.63,1.583036
HIC,2002,1268.8445,22386.74,1.62054
HIC,2003,1274.9574,24192.82,2.305222
HIC,2004,1281.3741,27718.09,3.513389
HIC,2005,1288.178,30652.99,2.974539
HIC,2006,1296.1805,32316.72,3.220287
HIC,2007,1305.1614,33776.78,2.856673
HIC,2008,1314.6634,35477.93,.6758851
HIC,2009,1323.3167,34899.06,-3.378528
HIC,2010,1330.7237,35951.9,3.04834
HIC,2011,1335.8588,37252.3,2.017852
HIC,2012,1342.7436,38686.45,1.472888
HIC,2013,1349.905,39594.23,1.597957
HIC,2014,1357.1619,39734.4,2.141768
HIC,2015,1364.2823,38351.63,2.325526
HIC,2016,1371.5164,37370.38,1.833041
HIC,2017,1377.9292,37590.23,2.476318
HIC,2018,1383.9554,40278.81,2.369994
HIC,2019,1389.1722,41851.66,1.845827
HIC,2020,1393.951,40352.51,-3.914669
HIC,2021,1392.9645,44520.25,5.584368
HIC,2022,1395.9404,47261.84,2.641586
HIC,2023,1403.0215,48223.73,1.64416
HKG,1960,3.114671,,
HKG,1961,3.1681,,
HKG,1962,3.3052,,14.29109
HKG,1963,3.4209,570,15.76334
HKG,1964,3.5046,630,8.62811
HKG,1965,3.5979,700,14.64209
HKG,1966,3.6299,710,1.794792
HKG,1967,3.7228,710,1.603259
HKG,1968,3.8027,740,3.397357
HKG,1969,3.8639,840,11.34369
HKG,1970,3.959,930,9.206831
HKG,1971,4.0453,1060,7.293006
HKG,1972,4.1236,1300,10.61181
HKG,1973,4.2416,1750,12.27986
HKG,1974,4.3778,2150,2.415181
HKG,1975,4.4616,2450,.4918728
HKG,1976,4.518,2900,16.16423
HKG,1977,4.5837,3340,11.7256
HKG,1978,4.6675,3930,8.260844
HKG,1979,4.9297,4700,11.55675
HKG,1980,5.0631,5730,10.10828
HKG,1981,5.1834,6360,9.260896
HKG,1982,5.2645,6290,2.949849
HKG,1983,5.3451,5890,5.976984
HKG,1984,5.3979,6170,9.973718
HKG,1985,5.4562,6090,.7571582
HKG,1986,5.5246,7230,11.05609
HKG,1987,5.5805,9080,13.39844
HKG,1988,5.6276,10770,8.511541
HKG,1989,5.6862,11550,2.276962
HKG,1990,5.7045,12660,3.830519
HKG,1991,5.752,14320,5.701926
HKG,1992,5.8005,16560,6.234872
HKG,1993,5.901,19560,6.201197
HKG,1994,6.0354,21820,6.036127
HKG,1995,6.1561,23570,2.373744
HKG,1996,6.4355,24140,4.258572
HKG,1997,6.4893,26080,5.099744
HKG,1998,6.5437,25110,-5.88269
HKG,1999,6.6065,25800,2.506705
HKG,2000,6.665,26930,7.663441
HKG,2001,6.7143,26350,.5607985
HKG,2002,6.7441,25270,1.65669
HKG,2003,6.7308,26340,3.056282
HKG,2004,6.7835,28120,8.700098
HKG,2005,6.8132,28890,7.388127
HKG,2006,6.8571,30290,7.032659
HKG,2007,6.9163,32070,6.464815
HKG,2008,6.9578,33950,2.127982
HKG,2009,6.9728,32350,-2.45909
HKG,2010,7.0242,33620,6.767663
HKG,2011,7.0716,35690,4.814714
HKG,2012,7.1501,36340,1.700314
HKG,2013,7.1789,38570,3.101542
HKG,2014,7.2295,40240,2.762374
HKG,2015,7.2913,41180,2.387839
HKG,2016,7.3366,42970,2.175412
HKG,2017,7.3932,46380,3.796091
HKG,2018,7.4526,50050,2.846911
HKG,2019,7.5079,50480,-1.672426
HKG,2020,7.481,48550,-6.544779
HKG,2021,7.4131,54380,6.454397
HKG,2022,7.3461,54000,-3.680753
HKG,2023,7.5361,55200,3.215055
HND,1960,2.078617,,
HND,1961,2.139928,,1.855659
HND,1962,2.202854,170,5.764846
HND,1963,2.267708,180,3.580437
HND,1964,2.334492,190,5.416646
HND,1965,2.403465,200,9.037156
HND,1966,2.474523,220,5.373842
HND,1967,2.547497,230,5.977543
HND,1968,2.622982,240,6.598183
HND,1969,2.701381,250,.6554388
HND,1970,2.782753,250,3.626721
HND,1971,2.867501,260,3.995004
HND,1972,2.956021,280,5.762305
HND,1973,3.046715,310,7.869853
HND,1974,3.136539,350,-1.227642
HND,1975,3.231631,370,2.130682
HND,1976,3.334814,400,10.50069
HND,1977,3.441122,450,10.38389
HND,1978,3.550368,590,5.966212
HND,1979,3.662736,810,5.609927
HND,1980,3.77799,1060,.599354
HND,1981,3.895736,1060,-1.222035
HND,1982,4.015647,1000,-2.074661
HND,1983,4.137784,980,.9056939
HND,1984,4.261919,1050,6.327296
HND,1985,4.387693,1130,5.626235
HND,1986,4.515568,1240,5.330774
HND,1987,4.645733,1380,6.638356
HND,1988,4.778114,1380,1.746034
HND,1989,4.913676,1250,2.727849
HND,1990,5.053234,1080,2.791749
HND,1991,5.196887,920,-3.319309
HND,1992,5.344774,910,6.073688
HND,1993,5.496841,930,6.495718
HND,1994,5.652934,860,.2119035
HND,1995,5.812832,880,6.189304
HND,1996,5.97655,860,1.870776
HND,1997,6.144112,890,4.598083
HND,1998,6.308537,900,3.590233
HND,1999,6.477365,920,-.7356511
HND,2000,6.656725,1010,7.291288
HND,2001,6.837861,1040,2.723193
HND,2002,7.019908,1060,3.754338
HND,2003,7.201881,1110,4.547038
HND,2004,7.383407,1190,6.232303
HND,2005,7.564613,1270,6.050599
HND,2006,7.7452,1340,6.567244
HND,2007,7.924462,1470,6.188327
HND,2008,8.101777,1610,4.2316
HND,2009,8.277302,1650,-2.431628
HND,2010,8.450933,1710,3.73114
HND,2011,8.622504,1850,3.835691
HND,2012,8.792367,1930,4.128688
HND,2013,8.960657,1970,2.79156
HND,2014,9.127846,1970,3.058081
HND,2015,9.294505,2020,3.84008
HND,2016,9.460798,2080,3.892972
HND,2017,9.626842,2200,4.842914
HND,2018,9.79285,2280,3.844995
HND,2019,9.958829,2330,2.559634
HND,2020,10.121763,2120,-8.965082
HND,2021,10.278345,2440,12.56528
HND,2022,10.43286,2710,4.143562
HND,2023,10.593798,2900,3.582604
HPC,1960,163.45396,,
HPC,1961,167.42784,,-.1653201
HPC,1962,171.55534,,7.244826
HPC,1963,175.83258,,3.400697
HPC,1964,180.29483,,3.386151
HPC,1965,184.94918,,3.910039
HPC,1966,189.74499,,3.922528
HPC,1967,194.74255,176.5717,2.43778
HPC,1968,199.98095,184.3816,4.56601
HPC,1969,205.38845,189.2073,4.506291
HPC,1970,210.97307,178.5832,.0162094
HPC,1971,216.70686,185.1286,4.565058
HPC,1972,222.49596,195.4055,2.163412
HPC,1973,228.50788,224.0372,3.223698
HPC,1974,234.86127,270.0367,5.208942
HPC,1975,241.41558,308.2428,2.049167
HPC,1976,248.1053,317.9866,3.871404
HPC,1977,254.79846,330.7559,3.622005
HPC,1978,262.035,372.2033,2.543874
HPC,1979,269.57104,428.9427,.6006216
HPC,1980,276.04931,484.8977,.6219762
HPC,1981,282.02064,506.7776,2.862317
HPC,1982,289.04316,479.9524,.5654478
HPC,1983,296.92064,439.9728,.3195735
HPC,1984,305.09781,433.9742,1.239937
HPC,1985,313.45212,447.5222,1.529847
HPC,1986,321.8465,431.3745,3.120114
HPC,1987,330.56634,459.4089,3.297167
HPC,1988,339.52727,482.6414,1.300548
HPC,1989,348.86026,469.2498,1.501189
HPC,1990,358.12182,463.2588,-1.063161
HPC,1991,367.53113,480.0107,.4458933
HPC,1992,378.50271,429.8874,-1.127093
HPC,1993,390.57669,376.2392,.4775356
HPC,1994,402.28723,320.9055,-.184369
HPC,1995,413.91335,326.8935,5.003255
HPC,1996,425.83968,327.737,5.129355
HPC,1997,437.72123,343.5779,5.580701
HPC,1998,449.88303,340.3837,3.513934
HPC,1999,462.53309,339.8225,3.135512
HPC,2000,475.12789,338.5307,2.888998
HPC,2001,488.04062,336.0206,3.628728
HPC,2002,502.49443,341.3268,3.810757
HPC,2003,517.66375,366.9543,3.888811
HPC,2004,532.57113,421.9344,5.657396
HPC,2005,547.9369,477.1219,5.569064
HPC,2006,563.93094,524.9593,5.862567
HPC,2007,579.86406,591.9461,5.460475
HPC,2008,596.30136,689.6083,5.641477
HPC,2009,613.5359,742.2734,3.738119
HPC,2010,630.95318,771.6844,6.100512
HPC,2011,648.92712,796.6536,4.462048
HPC,2012,667.52086,829.3723,3.977113
HPC,2013,686.62033,879.8162,5.640484
HPC,2014,706.61721,938.333,5.845892
