xyzDMxyzCountry,xyzDMxyzRequestYear,xyzDMxyzInterpolation,xyzDCxyzWelfareType,xyzDCxyzCoverage,xyzDCxyzGender,xyzDCxyzAgeGroup,xyzDCxyzEducation,xyzDCxyzDistribution,xyzDPxyzSI_POV_SHARE_ALL,ppp
MLI,2021,FALSE,CONS,,,,Primary education,B40,.2645746,2017
MLI,2021,FALSE,CONS,,,,Primary education,T60,.7354254,2017
MLI,2021,FALSE,CONS,,,,Tertiary education,B40,,2017
MLI,2021,FALSE,CONS,,,,Tertiary education,T60,.9722654,2017
MLI,2021,FALSE,CONS,,,,Secondary education,B40,.1121607,2017
MLI,2021,FALSE,CONS,,,,Secondary education,T60,.8878393,2017
MLI,2021,FALSE,CONS,,,,No education,B40,.479441,2017
MLI,2021,FALSE,CONS,,,,No education,T60,.520559,2017
MLI,2021,FALSE,CONS,,Male,,,B40,.4001103,2017
MLI,2021,FALSE,CONS,,Male,,,T60,.5998897,2017
MLI,2021,FALSE,CONS,,Female,,,B40,.3998194,2017
MLI,2021,FALSE,CONS,,Female,,,T60,.6001806,2017
MLI,2021,FALSE,CONS,R,,,,B40,.4925386,2017
MLI,2021,FALSE,CONS,R,,,,T60,.5074614,2017
MLI,2021,FALSE,CONS,U,,,,B40,.0817847,2017
MLI,2021,FALSE,CONS,U,,,,T60,.9182153,2017
MMR,2017,FALSE,CONS,,,0-14,,B40,.5051453,2017
MMR,2017,FALSE,CONS,,,0-14,,T60,.4948547,2017
MMR,2017,FALSE,CONS,,,15-64,,B40,.364593,2017
MMR,2017,FALSE,CONS,,,15-64,,T60,.635407,2017
MMR,2017,FALSE,CONS,,,>65,,B40,.3390364,2017
MMR,2017,FALSE,CONS,,,>65,,T60,.6609635,2017
MMR,2017,FALSE,CONS,,,,Primary education,B40,.4047897,2017
MMR,2017,FALSE,CONS,,,,Primary education,T60,.5952103,2017
MMR,2017,FALSE,CONS,,,,Tertiary education,B40,.0871414,2017
MMR,2017,FALSE,CONS,,,,Tertiary education,T60,.9128586,2017
MMR,2017,FALSE,CONS,,,,Secondary education,B40,.2950725,2017
MMR,2017,FALSE,CONS,,,,Secondary education,T60,.7049274,2017
MMR,2017,FALSE,CONS,,,,No education,B40,.5542011,2017
MMR,2017,FALSE,CONS,,,,No education,T60,.445799,2017
MMR,2017,FALSE,CONS,,Male,,,B40,.40193,2017
MMR,2017,FALSE,CONS,,Male,,,T60,.59807,2017
MMR,2017,FALSE,CONS,,Female,,,B40,.3982676,2017
MMR,2017,FALSE,CONS,,Female,,,T60,.6017324,2017
MMR,2017,FALSE,CONS,R,,,,B40,.4727443,2017
MMR,2017,FALSE,CONS,R,,,,T60,.5272557,2017
MMR,2017,FALSE,CONS,U,,,,B40,.2177564,2017
MMR,2017,FALSE,CONS,U,,,,T60,.7822435,2017
MNE,2021,FALSE,INC,,,0-14,,B40,.5871837,2017
MNE,2021,FALSE,INC,,,0-14,,T60,.4128163,2017
MNE,2021,FALSE,INC,,,15-64,,B40,.3884278,2017
MNE,2021,FALSE,INC,,,15-64,,T60,.6115722,2017
MNE,2021,FALSE,INC,,,>65,,B40,.228435,2017
MNE,2021,FALSE,INC,,,>65,,T60,.771565,2017
MNE,2021,FALSE,INC,,,,Primary education,B40,,2017
MNE,2021,FALSE,INC,,,,Primary education,T60,,2017
MNE,2021,FALSE,INC,,,,Tertiary education,B40,,2017
MNE,2021,FALSE,INC,,,,Tertiary education,T60,,2017
MNE,2021,FALSE,INC,,,,Secondary education,B40,,2017
MNE,2021,FALSE,INC,,,,Secondary education,T60,,2017
MNE,2021,FALSE,INC,,,,No education,B40,,2017
MNE,2021,FALSE,INC,,,,No education,T60,,2017
MNE,2021,FALSE,INC,,Male,,,B40,.4021126,2017
MNE,2021,FALSE,INC,,Male,,,T60,.5978874,2017
MNE,2021,FALSE,INC,,Female,,,B40,.3978315,2017
MNE,2021,FALSE,INC,,Female,,,T60,.6021685,2017
MNG,2022,FALSE,CONS,,,0-14,,B40,.4996615,2017
MNG,2022,FALSE,CONS,,,0-14,,T60,.5003385,2017
MNG,2022,FALSE,CONS,,,15-64,,B40,.3660486,2017
MNG,2022,FALSE,CONS,,,15-64,,T60,.6339514,2017
MNG,2022,FALSE,CONS,,,>65,,B40,.2001447,2017
MNG,2022,FALSE,CONS,,,>65,,T60,.7998553,2017
MNG,2022,FALSE,CONS,,,,Primary education,B40,.5175303,2017
MNG,2022,FALSE,CONS,,,,Primary education,T60,.4824697,2017
MNG,2022,FALSE,CONS,,,,Tertiary education,B40,.1705078,2017
MNG,2022,FALSE,CONS,,,,Tertiary education,T60,.8294922,2017
MNG,2022,FALSE,CONS,,,,Secondary education,B40,.417239,2017
MNG,2022,FALSE,CONS,,,,Secondary education,T60,.582761,2017
MNG,2022,FALSE,CONS,,,,No education,B40,.613004,2017
MNG,2022,FALSE,CONS,,,,No education,T60,.386996,2017
MNG,2022,FALSE,CONS,,Male,,,B40,,2017
MNG,2022,FALSE,CONS,,Male,,,T60,,2017
MNG,2022,FALSE,CONS,,Female,,,B40,,2017
MNG,2022,FALSE,CONS,,Female,,,T60,,2017
MNG,2022,FALSE,CONS,R,,,,B40,.5190951,2017
MNG,2022,FALSE,CONS,R,,,,T60,.480905,2017
MNG,2022,FALSE,CONS,U,,,,B40,.3412724,2017
MNG,2022,FALSE,CONS,U,,,,T60,.6587276,2017
MOZ,2014,FALSE,CONS,,,0-14,,B40,.4565061,2017
MOZ,2014,FALSE,CONS,,,0-14,,T60,.5434939,2017
MOZ,2014,FALSE,CONS,,,15-64,,B40,.3471836,2017
MOZ,2014,FALSE,CONS,,,15-64,,T60,.6528164,2017
MOZ,2014,FALSE,CONS,,,>65,,B40,.335637,2017
MOZ,2014,FALSE,CONS,,,>65,,T60,.664363,2017
MOZ,2014,FALSE,CONS,,,,Primary education,B40,.3627853,2017
MOZ,2014,FALSE,CONS,,,,Primary education,T60,.6372147,2017
MOZ,2014,FALSE,CONS,,,,Tertiary education,B40,.0372216,2017
MOZ,2014,FALSE,CONS,,,,Tertiary education,T60,.9627784,2017
MOZ,2014,FALSE,CONS,,,,Secondary education,B40,.1707448,2017
MOZ,2014,FALSE,CONS,,,,Secondary education,T60,.8292552,2017
MOZ,2014,FALSE,CONS,,,,No education,B40,.4508219,2017
MOZ,2014,FALSE,CONS,,,,No education,T60,.5491781,2017
MOZ,2014,FALSE,CONS,,Male,,,B40,.4027525,2017
MOZ,2014,FALSE,CONS,,Male,,,T60,.5972474,2017
MOZ,2014,FALSE,CONS,,Female,,,B40,.3974102,2017
MOZ,2014,FALSE,CONS,,Female,,,T60,.6025898,2017
MOZ,2014,FALSE,CONS,R,,,,B40,.4665201,2017
MOZ,2014,FALSE,CONS,R,,,,T60,.5334799,2017
MOZ,2014,FALSE,CONS,U,,,,B40,.2566522,2017
MOZ,2014,FALSE,CONS,U,,,,T60,.7433478,2017
MRT,2019,FALSE,CONS,,,0-14,,B40,.4602743,2017
MRT,2019,FALSE,CONS,,,0-14,,T60,.5397257,2017
MRT,2019,FALSE,CONS,,,15-64,,B40,.350616,2017
MRT,2019,FALSE,CONS,,,15-64,,T60,.649384,2017
MRT,2019,FALSE,CONS,,,>65,,B40,.3407318,2017
MRT,2019,FALSE,CONS,,,>65,,T60,.6592682,2017
MRT,2019,FALSE,CONS,,,,Primary education,B40,.2331772,2017
MRT,2019,FALSE,CONS,,,,Primary education,T60,.7668228,2017
MRT,2019,FALSE,CONS,,,,Tertiary education,B40,.0833237,2017
MRT,2019,FALSE,CONS,,,,Tertiary education,T60,.9166763,2017
MRT,2019,FALSE,CONS,,,,Secondary education,B40,.1679361,2017
MRT,2019,FALSE,CONS,,,,Secondary education,T60,.8320639,2017
MRT,2019,FALSE,CONS,,,,No education,B40,.34093,2017
MRT,2019,FALSE,CONS,,,,No education,T60,.65907,2017
MRT,2019,FALSE,CONS,,Male,,,B40,.3979411,2017
MRT,2019,FALSE,CONS,,Male,,,T60,.6020589,2017
MRT,2019,FALSE,CONS,,Female,,,B40,.40188,2017
MRT,2019,FALSE,CONS,,Female,,,T60,.59812,2017
MRT,2019,FALSE,CONS,R,,,,B40,.5560896,2017
MRT,2019,FALSE,CONS,R,,,,T60,.4439104,2017
MRT,2019,FALSE,CONS,U,,,,B40,.233438,2017
MRT,2019,FALSE,CONS,U,,,,T60,.766562,2017
MWI,2019,FALSE,CONS,,,0-14,,B40,.4577061,2017
MWI,2019,FALSE,CONS,,,0-14,,T60,.5422939,2017
MWI,2019,FALSE,CONS,,,15-64,,B40,.3556134,2017
MWI,2019,FALSE,CONS,,,15-64,,T60,.6443865,2017
MWI,2019,FALSE,CONS,,,>65,,B40,.3332258,2017
MWI,2019,FALSE,CONS,,,>65,,T60,.6667742,2017
MWI,2019,FALSE,CONS,,,,Primary education,B40,.3991998,2017
MWI,2019,FALSE,CONS,,,,Primary education,T60,.6008002,2017
MWI,2019,FALSE,CONS,,,,Tertiary education,B40,,2017
MWI,2019,FALSE,CONS,,,,Tertiary education,T60,.9798954,2017
MWI,2019,FALSE,CONS,,,,Secondary education,B40,.1847503,2017
MWI,2019,FALSE,CONS,,,,Secondary education,T60,.8152497,2017
MWI,2019,FALSE,CONS,,,,No education,B40,0,2017
MWI,2019,FALSE,CONS,,,,No education,T60,,2017
MWI,2019,FALSE,CONS,,Male,,,B40,.3941555,2017
MWI,2019,FALSE,CONS,,Male,,,T60,.6058446,2017
MWI,2019,FALSE,CONS,,Female,,,B40,.4053356,2017
MWI,2019,FALSE,CONS,,Female,,,T60,.5946644,2017
MWI,2019,FALSE,CONS,R,,,,B40,.455244,2017
MWI,2019,FALSE,CONS,R,,,,T60,.544756,2017
MWI,2019,FALSE,CONS,U,,,,B40,.1008847,2017
MWI,2019,FALSE,CONS,U,,,,T60,.8991153,2017
MYS,2018,FALSE,INC,,,0-14,,B40,.5301479,2017
MYS,2018,FALSE,INC,,,0-14,,T60,.4698521,2017
MYS,2018,FALSE,INC,,,15-64,,B40,.364127,2017
MYS,2018,FALSE,INC,,,15-64,,T60,.635873,2017
MYS,2018,FALSE,INC,,,>65,,B40,.3208151,2017
MYS,2018,FALSE,INC,,,>65,,T60,.6791849,2017
MYS,2018,FALSE,INC,,,,Primary education,B40,.483599,2017
MYS,2018,FALSE,INC,,,,Primary education,T60,.5164011,2017
MYS,2018,FALSE,INC,,,,Tertiary education,B40,.1416701,2017
MYS,2018,FALSE,INC,,,,Tertiary education,T60,.8583299,2017
MYS,2018,FALSE,INC,,,,Secondary education,B40,.4100459,2017
MYS,2018,FALSE,INC,,,,Secondary education,T60,.5899541,2017
MYS,2018,FALSE,INC,,,,No education,B40,.5786318,2017
MYS,2018,FALSE,INC,,,,No education,T60,.4213683,2017
MYS,2018,FALSE,INC,,Male,,,B40,.3967579,2017
MYS,2018,FALSE,INC,,Male,,,T60,.6032421,2017
MYS,2018,FALSE,INC,,Female,,,B40,.4032654,2017
MYS,2018,FALSE,INC,,Female,,,T60,.5967345,2017
MYS,2018,FALSE,INC,R,,,,B40,.6336378,2017
MYS,2018,FALSE,INC,R,,,,T60,.3663622,2017
MYS,2018,FALSE,INC,U,,,,B40,.3371759,2017
MYS,2018,FALSE,INC,U,,,,T60,.6628241,2017
NAM,2015,FALSE,CONS,,,0-14,,B40,.4868074,2017
NAM,2015,FALSE,CONS,,,0-14,,T60,.5131925,2017
NAM,2015,FALSE,CONS,,,15-64,,B40,.3421025,2017
NAM,2015,FALSE,CONS,,,15-64,,T60,.6578975,2017
NAM,2015,FALSE,CONS,,,>65,,B40,.4406688,2017
NAM,2015,FALSE,CONS,,,>65,,T60,.5593312,2017
NAM,2015,FALSE,CONS,,,,Primary education,B40,.4952729,2017
NAM,2015,FALSE,CONS,,,,Primary education,T60,.5047271,2017
NAM,2015,FALSE,CONS,,,,Tertiary education,B40,.0379426,2017
NAM,2015,FALSE,CONS,,,,Tertiary education,T60,.9620574,2017
NAM,2015,FALSE,CONS,,,,Secondary education,B40,.2858229,2017
NAM,2015,FALSE,CONS,,,,Secondary education,T60,.7141771,2017
NAM,2015,FALSE,CONS,,,,No education,B40,.5780041,2017
NAM,2015,FALSE,CONS,,,,No education,T60,.421996,2017
NAM,2015,FALSE,CONS,,Male,,,B40,.3906303,2017
NAM,2015,FALSE,CONS,,Male,,,T60,.6093697,2017
NAM,2015,FALSE,CONS,,Female,,,B40,.4088482,2017
NAM,2015,FALSE,CONS,,Female,,,T60,.5911518,2017
NAM,2015,FALSE,CONS,R,,,,B40,.5384433,2017
NAM,2015,FALSE,CONS,R,,,,T60,.4615568,2017
NAM,2015,FALSE,CONS,U,,,,B40,.2427652,2017
NAM,2015,FALSE,CONS,U,,,,T60,.7572348,2017
NGA,2018,FALSE,CONS,,,0-14,,B40,.4823468,2017
NGA,2018,FALSE,CONS,,,0-14,,T60,.5176532,2017
NGA,2018,FALSE,CONS,,,15-64,,B40,.3452886,2017
NGA,2018,FALSE,CONS,,,15-64,,T60,.6547114,2017
NGA,2018,FALSE,CONS,,,>65,,B40,.2717324,2017
NGA,2018,FALSE,CONS,,,>65,,T60,.7282676,2017
NGA,2018,FALSE,CONS,,,,Primary education,B40,.3664229,2017
NGA,2018,FALSE,CONS,,,,Primary education,T60,.6335772,2017
NGA,2018,FALSE,CONS,,,,Tertiary education,B40,.0994927,2017
NGA,2018,FALSE,CONS,,,,Tertiary education,T60,.9005073,2017
NGA,2018,FALSE,CONS,,,,Secondary education,B40,.246387,2017
NGA,2018,FALSE,CONS,,,,Secondary education,T60,.7536131,2017
NGA,2018,FALSE,CONS,,,,No education,B40,.5836416,2017
NGA,2018,FALSE,CONS,,,,No education,T60,.4163583,2017
NGA,2018,FALSE,CONS,,Male,,,B40,.3984221,2017
NGA,2018,FALSE,CONS,,Male,,,T60,.6015779,2017
NGA,2018,FALSE,CONS,,Female,,,B40,.4015099,2017
NGA,2018,FALSE,CONS,,Female,,,T60,.5984901,2017
NGA,2018,FALSE,CONS,R,,,,B40,.5199837,2017
NGA,2018,FALSE,CONS,R,,,,T60,.4800163,2017
NGA,2018,FALSE,CONS,U,,,,B40,.1796375,2017
NGA,2018,FALSE,CONS,U,,,,T60,.8203626,2017
NIC,2014,FALSE,INC,,,0-14,,B40,.4875469,2017
NIC,2014,FALSE,INC,,,0-14,,T60,.5124531,2017
NIC,2014,FALSE,INC,,,15-64,,B40,.3591209,2017
NIC,2014,FALSE,INC,,,15-64,,T60,.6408791,2017
NIC,2014,FALSE,INC,,,>65,,B40,.3708238,2017
NIC,2014,FALSE,INC,,,>65,,T60,.6291762,2017
NIC,2014,FALSE,INC,,,,Primary education,B40,.4468738,2017
NIC,2014,FALSE,INC,,,,Primary education,T60,.5531262,2017
NIC,2014,FALSE,INC,,,,Tertiary education,B40,.1061399,2017
NIC,2014,FALSE,INC,,,,Tertiary education,T60,.8938602,2017
NIC,2014,FALSE,INC,,,,Secondary education,B40,.3015592,2017
NIC,2014,FALSE,INC,,,,Secondary education,T60,.6984408,2017
NIC,2014,FALSE,INC,,,,No education,B40,.5602454,2017
NIC,2014,FALSE,INC,,,,No education,T60,.4397546,2017
NIC,2014,FALSE,INC,,Male,,,B40,.4002475,2017
NIC,2014,FALSE,INC,,Male,,,T60,.5997525,2017
NIC,2014,FALSE,INC,,Female,,,B40,.3976364,2017
NIC,2014,FALSE,INC,,Female,,,T60,.6023636,2017
NIC,2014,FALSE,INC,R,,,,B40,.5540677,2017
NIC,2014,FALSE,INC,R,,,,T60,.4459323,2017
NIC,2014,FALSE,INC,U,,,,B40,.2877006,2017
NIC,2014,FALSE,INC,U,,,,T60,.7122994,2017
NPL,2010,FALSE,CONS,,,0-14,,B40,.4907888,2017
NPL,2010,FALSE,CONS,,,0-14,,T60,.5092112,2017
NPL,2010,FALSE,CONS,,,15-64,,B40,.3435851,2017
NPL,2010,FALSE,CONS,,,15-64,,T60,.6564149,2017
NPL,2010,FALSE,CONS,,,>65,,B40,.3424595,2017
NPL,2010,FALSE,CONS,,,>65,,T60,.6575405,2017
NPL,2010,FALSE,CONS,,,,Primary education,B40,.3794077,2017
NPL,2010,FALSE,CONS,,,,Primary education,T60,.6205922,2017
NPL,2010,FALSE,CONS,,,,Secondary education,B40,.1794565,2017
NPL,2010,FALSE,CONS,,,,Secondary education,T60,.8205435,2017
NPL,2010,FALSE,CONS,,,,No education,B40,.4406415,2017
NPL,2010,FALSE,CONS,,,,No education,T60,.5593585,2017
NPL,2010,FALSE,CONS,,Male,,,B40,.3946717,2017
NPL,2010,FALSE,CONS,,Male,,,T60,.6053283,2017
NPL,2010,FALSE,CONS,,Female,,,B40,.3996454,2017
NPL,2010,FALSE,CONS,,Female,,,T60,.6003546,2017
NPL,2010,FALSE,CONS,R,,,,B40,.4298303,2017
NPL,2010,FALSE,CONS,R,,,,T60,.5701697,2017
NPL,2010,FALSE,CONS,U,,,,B40,.2590067,2017
NPL,2010,FALSE,CONS,U,,,,T60,.7409933,2017
NRU,2012,FALSE,CONS,,,0-14,,B40,,2017
NRU,2012,FALSE,CONS,,,0-14,,T60,,2017
NRU,2012,FALSE,CONS,,,15-64,,B40,,2017
NRU,2012,FALSE,CONS,,,15-64,,T60,,2017
NRU,2012,FALSE,CONS,,,>65,,B40,,2017
NRU,2012,FALSE,CONS,,,>65,,T60,,2017
NRU,2012,FALSE,CONS,,,,Primary education,B40,,2017
NRU,2012,FALSE,CONS,,,,Primary education,T60,,2017
NRU,2012,FALSE,CONS,,,,Tertiary education,B40,,2017
NRU,2012,FALSE,CONS,,,,Tertiary education,T60,,2017
NRU,2012,FALSE,CONS,,,,Secondary education,B40,,2017
NRU,2012,FALSE,CONS,,,,Secondary education,T60,,2017
NRU,2012,FALSE,CONS,,,,No education,B40,,2017
NRU,2012,FALSE,CONS,,,,No education,T60,,2017
NRU,2012,FALSE,CONS,,Male,,,B40,,2017
NRU,2012,FALSE,CONS,,Male,,,T60,,2017
NRU,2012,FALSE,CONS,,Female,,,B40,,2017
NRU,2012,FALSE,CONS,,Female,,,T60,,2017
NRU,2012,FALSE,CONS,R,,,,B40,,2017
NRU,2012,FALSE,CONS,R,,,,T60,,2017
NRU,2012,FALSE,CONS,U,,,,B40,,2017
NRU,2012,FALSE,CONS,U,,,,T60,,2017
PAK,2018,FALSE,CONS,,,0-14,,B40,.4938096,2017
PAK,2018,FALSE,CONS,,,0-14,,T60,.5061904,2017
PAK,2018,FALSE,CONS,,,15-64,,B40,.3400046,2017
PAK,2018,FALSE,CONS,,,15-64,,T60,.6599954,2017
PAK,2018,FALSE,CONS,,,>65,,B40,.3273285,2017
PAK,2018,FALSE,CONS,,,>65,,T60,.6726715,2017
PAK,2018,FALSE,CONS,,,,Primary education,B40,.3448409,2017
PAK,2018,FALSE,CONS,,,,Primary education,T60,.6551591,2017
PAK,2018,FALSE,CONS,,,,Tertiary education,B40,.093085,2017
PAK,2018,FALSE,CONS,,,,Tertiary education,T60,.906915,2017
PAK,2018,FALSE,CONS,,,,Secondary education,B40,.2275822,2017
PAK,2018,FALSE,CONS,,,,Secondary education,T60,.7724178,2017
PAK,2018,FALSE,CONS,,,,No education,B40,.4840848,2017
PAK,2018,FALSE,CONS,,,,No education,T60,.5159152,2017
PAK,2018,FALSE,CONS,,Male,,,B40,.3979059,2017
PAK,2018,FALSE,CONS,,Male,,,T60,.6020941,2017
PAK,2018,FALSE,CONS,,Female,,,B40,.4020645,2017
PAK,2018,FALSE,CONS,,Female,,,T60,.5979355,2017
PAK,2018,FALSE,CONS,R,,,,B40,.4974392,2017
PAK,2018,FALSE,CONS,R,,,,T60,.5025608,2017
PAK,2018,FALSE,CONS,U,,,,B40,.229733,2017
PAK,2018,FALSE,CONS,U,,,,T60,.7702671,2017
PAN,2023,FALSE,INC,,,0-14,,B40,.5839111,2017
PAN,2023,FALSE,INC,,,0-14,,T60,.4160889,2017
PAN,2023,FALSE,INC,,,15-64,,B40,.340967,2017
PAN,2023,FALSE,INC,,,15-64,,T60,.659033,2017
PAN,2023,FALSE,INC,,,>65,,B40,.2894982,2017
PAN,2023,FALSE,INC,,,>65,,T60,.7105018,2017
PAN,2023,FALSE,INC,,,,Primary education,B40,.5160524,2017
PAN,2023,FALSE,INC,,,,Primary education,T60,.4839475,2017
PAN,2023,FALSE,INC,,,,Tertiary education,B40,.115358,2017
PAN,2023,FALSE,INC,,,,Tertiary education,T60,.884642,2017
PAN,2023,FALSE,INC,,,,Secondary education,B40,.3455077,2017
PAN,2023,FALSE,INC,,,,Secondary education,T60,.6544923,2017
PAN,2023,FALSE,INC,,,,No education,B40,.7382001,2017
PAN,2023,FALSE,INC,,,,No education,T60,.2617999,2017
PAN,2023,FALSE,INC,,Male,,,B40,.3916118,2017
PAN,2023,FALSE,INC,,Male,,,T60,.6083882,2017
PAN,2023,FALSE,INC,,Female,,,B40,.4055027,2017
PAN,2023,FALSE,INC,,Female,,,T60,.5944973,2017
PAN,2023,FALSE,INC,R,,,,B40,.6613182,2017
PAN,2023,FALSE,INC,R,,,,T60,.3386818,2017
PAN,2023,FALSE,INC,U,,,,B40,.2891742,2017
PAN,2023,FALSE,INC,U,,,,T60,.7108258,2017
PER,2022,FALSE,INC,,,0-14,,B40,.5387712,2017
PER,2022,FALSE,INC,,,0-14,,T60,.4612288,2017
PER,2022,FALSE,INC,,,15-64,,B40,.3546551,2017
PER,2022,FALSE,INC,,,15-64,,T60,.6453449,2017
PER,2022,FALSE,INC,,,>65,,B40,.3515453,2017
PER,2022,FALSE,INC,,,>65,,T60,.6484547,2017
PER,2022,FALSE,INC,,,,Primary education,B40,.5114225,2017
PER,2022,FALSE,INC,,,,Primary education,T60,.4885775,2017
PER,2022,FALSE,INC,,,,Tertiary education,B40,.1625289,2017
PER,2022,FALSE,INC,,,,Tertiary education,T60,.8374711,2017
PER,2022,FALSE,INC,,,,Secondary education,B40,.3696688,2017
PER,2022,FALSE,INC,,,,Secondary education,T60,.6303312,2017
PER,2022,FALSE,INC,,,,No education,B40,.5868132,2017
PER,2022,FALSE,INC,,,,No education,T60,.4131868,2017
PER,2022,FALSE,INC,,Male,,,B40,.390552,2017
PER,2022,FALSE,INC,,Male,,,T60,.609448,2017
PER,2022,FALSE,INC,,Female,,,B40,.4088915,2017
PER,2022,FALSE,INC,,Female,,,T60,.5911085,2017
PER,2022,FALSE,INC,R,,,,B40,.7049818,2017
PER,2022,FALSE,INC,R,,,,T60,.2950182,2017
PER,2022,FALSE,INC,U,,,,B40,.3236878,2017
PER,2022,FALSE,INC,U,,,,T60,.6763122,2017
PHL,2021,FALSE,INC,,,0-14,,B40,.5410118,2017
PHL,2021,FALSE,INC,,,0-14,,T60,.4589882,2017
PHL,2021,FALSE,INC,,,15-64,,B40,.3559822,2017
PHL,2021,FALSE,INC,,,15-64,,T60,.6440178,2017
PHL,2021,FALSE,INC,,,>65,,B40,.2776516,2017
PHL,2021,FALSE,INC,,,>65,,T60,.7223483,2017
PHL,2021,FALSE,INC,,,,Primary education,B40,.5041616,2017
PHL,2021,FALSE,INC,,,,Primary education,T60,.4958384,2017
PHL,2021,FALSE,INC,,,,Tertiary education,B40,.1479209,2017
PHL,2021,FALSE,INC,,,,Tertiary education,T60,.8520791,2017
PHL,2021,FALSE,INC,,,,Secondary education,B40,.3327118,2017
PHL,2021,FALSE,INC,,,,Secondary education,T60,.6672882,2017
PHL,2021,FALSE,INC,,,,No education,B40,.641651,2017
PHL,2021,FALSE,INC,,,,No education,T60,.3583491,2017
PHL,2021,FALSE,INC,,Male,,,B40,.4047624,2017
PHL,2021,FALSE,INC,,Male,,,T60,.5952376,2017
PHL,2021,FALSE,INC,,Female,,,B40,.3951594,2017
PHL,2021,FALSE,INC,,Female,,,T60,.6048406,2017
PHL,2021,FALSE,INC,R,,,,B40,.5081766,2017
PHL,2021,FALSE,INC,R,,,,T60,.4918234,2017
PHL,2021,FALSE,INC,U,,,,B40,.298285,2017
PHL,2021,FALSE,INC,U,,,,T60,.701715,2017
PNG,2009,FALSE,CONS,,,0-14,,B40,.4543249,2017
PNG,2009,FALSE,CONS,,,0-14,,T60,.5456752,2017
PNG,2009,FALSE,CONS,,,15-64,,B40,.3576356,2017
PNG,2009,FALSE,CONS,,,15-64,,T60,.6423644,2017
PNG,2009,FALSE,CONS,,,>65,,B40,.4670411,2017
PNG,2009,FALSE,CONS,,,>65,,T60,.5329589,2017
PNG,2009,FALSE,CONS,,,,Primary education,B40,.3763896,2017
PNG,2009,FALSE,CONS,,,,Primary education,T60,.6236104,2017
PNG,2009,FALSE,CONS,,,,Tertiary education,B40,.2239051,2017
PNG,2009,FALSE,CONS,,,,Tertiary education,T60,.7760949,2017
PNG,2009,FALSE,CONS,,,,Secondary education,B40,.2751686,2017
PNG,2009,FALSE,CONS,,,,Secondary education,T60,.7248315,2017
PNG,2009,FALSE,CONS,,,,No education,B40,.5585087,2017
PNG,2009,FALSE,CONS,,,,No education,T60,.4414913,2017
PNG,2009,FALSE,CONS,,Male,,,B40,.3972381,2017
PNG,2009,FALSE,CONS,,Male,,,T60,.6027619,2017
PNG,2009,FALSE,CONS,,Female,,,B40,.402924,2017
PNG,2009,FALSE,CONS,,Female,,,T60,.5970761,2017
PNG,2009,FALSE,CONS,R,,,,B40,.4180444,2017
PNG,2009,FALSE,CONS,R,,,,T60,.5819556,2017
PNG,2009,FALSE,CONS,U,,,,B40,.289735,2017
PNG,2009,FALSE,CONS,U,,,,T60,.710265,2017
POL,2021,FALSE,INC,,,0-14,,B40,.5712878,2017
POL,2021,FALSE,INC,,,0-14,,T60,.4287122,2017
POL,2021,FALSE,INC,,,15-64,,B40,.3892977,2017
POL,2021,FALSE,INC,,,15-64,,T60,.6107023,2017
POL,2021,FALSE,INC,,,>65,,B40,.3121701,2017
POL,2021,FALSE,INC,,,>65,,T60,.6878299,2017
POL,2021,FALSE,INC,,Male,,,B40,.4024095,2017
POL,2021,FALSE,INC,,Male,,,T60,.5975905,2017
POL,2021,FALSE,INC,,Female,,,B40,.3977313,2017
POL,2021,FALSE,INC,,Female,,,T60,.6022687,2017
POL,2021,FALSE,INC,R,,,,B40,.5542471,2017
POL,2021,FALSE,INC,R,,,,T60,.4457529,2017
POL,2021,FALSE,INC,U,,,,B40,.3058232,2017
POL,2021,FALSE,INC,U,,,,T60,.6941768,2017
PRY,2022,FALSE,INC,,,0-14,,B40,.5361375,2017
PRY,2022,FALSE,INC,,,0-14,,T60,.4638625,2017
PRY,2022,FALSE,INC,,,15-64,,B40,.346237,2017
PRY,2022,FALSE,INC,,,15-64,,T60,.6537629,2017
PRY,2022,FALSE,INC,,,>65,,B40,.3510876,2017
PRY,2022,FALSE,INC,,,>65,,T60,.6489124,2017
PRY,2022,FALSE,INC,,,,Primary education,B40,.5071505,2017
PRY,2022,FALSE,INC,,,,Primary education,T60,.4928495,2017
PRY,2022,FALSE,INC,,,,Tertiary education,B40,.1266782,2017
PRY,2022,FALSE,INC,,,,Tertiary education,T60,.8733218,2017
PRY,2022,FALSE,INC,,,,Secondary education,B40,.3591722,2017
PRY,2022,FALSE,INC,,,,Secondary education,T60,.6408278,2017
PRY,2022,FALSE,INC,,,,No education,B40,.6061189,2017
PRY,2022,FALSE,INC,,,,No education,T60,,2017
PRY,2022,FALSE,INC,,Male,,,B40,.3870358,2017
PRY,2022,FALSE,INC,,Male,,,T60,.6129642,2017
PRY,2022,FALSE,INC,,Female,,,B40,.4129063,2017
PRY,2022,FALSE,INC,,Female,,,T60,.5870937,2017
PRY,2022,FALSE,INC,R,,,,B40,.5561016,2017
PRY,2022,FALSE,INC,R,,,,T60,.4438984,2017
PRY,2022,FALSE,INC,U,,,,B40,.3102173,2017
PRY,2022,FALSE,INC,U,,,,T60,.6897827,2017
PSE,2016,FALSE,CONS,,,0-14,,B40,.4785387,2017
